info_status,koi_period,koi_duration,koi_impact,koi_ror,koi_dor,koi_depth,koi_slogg,koi_srad,koi_smass,density_diff,Transit_shape
Confirmed,81.737872,6.6923,0.02,0.022652,95.4,628.8,4.502,0.873,0.882,14.17797888,0.042652
Confirmed,1.82708193,1.96401,0.033,0.030822,7.3464,1164.7,3.864,1.769,0.834,20.52980132,0.063822
FP,384.558321,4.76,0.947,0.043743,270,1330,3.479,3,0.989,0,0.990743
Confirmed,3.94660745,2.705,0.278,0.015963,10.91,309.4,4.576,0.806,0.897,12.31757151,0.293963
FP,13.8602646,74.26,1.204,0.226779,1.266,481.1,4.535,0.796,0.791,27.42346939,1.430779
Confirmed,14.53260546,2.4212,0.112,0.016627,46.34,328.9,4.507,0.932,1.019,1.111993646,0.128627
Confirmed,18.11473813,5.2706,0.896,0.016794,12.67,241.5,4.247,1.36,1.194,15.57894737,0.912794
FP,22.26480657,8.7941,0.75,0.138957,16.602,19373,4.566,0.813,0.888,13.49878935,0.888957
Confirmed,13.64617478,3.4098,0.115,0.022774,31.08,633,4.566,0.829,0.928,8.594229589,0.137774
FP,7.442652004,2.3078,0.137,0.143936,27.99,24446,4.469,0.956,0.981,2.67141585,0.280936
Confirmed,62.1385979,4.2938,0.699,0.029043,83.5,886.3,3.992,1.621,0.941,7.239819005,0.728043
Confirmed,24.352541,2.782,0.505,0.017258,59.1,349.1,4.516,0.805,0.776,29.83870968,0.522258
Confirmed,2.514628496,1.6239,0.247,0.013835,11.65,228.4,4.56,0.84,0.937,7.52688172,0.260835
FP,372.086704,3.686,1.266,0.321734,294,2494,4.411,1.093,1.121,10.12805588,1.587734
FP,372.086704,3.686,1.266,0.321734,294,2494,4.411,1.093,1.121,10.12805588,1.587734
Confirmed,27.5722144,5.256,0.562,0.016268,33.9,296.3,4.397,1.09,1.079,6.602641056,0.578268
FP,13.63948043,3.12422,1.033,0.476272,35.189,81103,4.517,0.846,0.858,17.43119266,1.509272
Confirmed,4.919584997,4.1988,0.243,0.019011,8.88,425.7,4.246,1.378,1.224,17.73504274,0.262011
FP,0.831741499,2.297,1.298,0.334314,1.566,1231.1,4.408,1.14,1.213,16.97191697,1.632314
Confirmed,70.6981724,6.632,0.026,0.017221,82.82,357.7,4.536,0.866,0.94,7.256392536,0.043221
Confirmed,41.8854433,6.763,0.917,0.02918,22.1,687.4,4.356,1.028,0.875,15.27950311,0.94618
Confirmed,41.8854433,6.763,0.917,0.02918,22.1,687.4,4.356,1.028,0.875,15.27950311,0.94618
Confirmed,1.217000383,1.3285,0.028,0.019082,7.15,459.8,4.545,0.757,0.734,37.29314421,0.047082
FP,0.847588864,2.246,0.507,0.007737,2.612,67.1,4.427,1.072,1.12,10.0110011,0.514737
FP,112.4635889,31.8273,0.523,0.479766,37.379,242410,3.903,2.463,1.769,43.22033898,1.002766
Confirmed,5.17624997,5.261,0.097,0.008007,7.564,78.7,4.088,1.497,1.001,0.6711409396,0.105007
FP,4.618767792,5.9957,0.766,0.066285,4.455,4399.1,4.381,1.033,0.938,7.403055229,0.832285
FP,4.618767943,6.03,0.004,0.166402,6.8586,32609,3.937,1.781,1,0.5649717514,0.170402
Confirmed,5.28790754,8.5274,0.474,0.017041,4.32,343.9,3.433,3.818,1.441,30.76923077,0.491041
Confirmed,18.8262877,2.344,0.198,0.025362,61.74,795.8,4.481,0.845,0.787,28.06748466,0.223362
FP,6.882686062,5.47323,0.399,0.584329,14.76193,373660,4.483,0.948,0.996,1.19760479,0.983329
FP,1.407937865,1.585,0.759,0.235958,6.68,50793,4.564,0.741,0.734,37.3059867,0.994958
FP,0.719741,2.628,0.275,0.005218,2.12,32.2,4.486,0.993,1.101,8.451957295,0.280218
Confirmed,20.5498184,5.5484,0.649,0.038064,22.9,1564.3,4.415,0.971,0.895,12.57668712,0.687064
Confirmed,20.5498184,5.5484,0.649,0.038064,22.9,1564.3,4.415,0.971,0.895,12.57668712,0.687064
Confirmed,20.5498184,5.5484,0.649,0.038064,22.9,1564.3,4.415,0.971,0.895,12.57668712,0.687064
Confirmed,20.5498184,5.5484,0.649,0.038064,22.9,1564.3,4.415,0.971,0.895,12.57668712,0.687064
Confirmed,20.5498184,5.5484,0.649,0.038064,22.9,1564.3,4.415,0.971,0.895,12.57668712,0.687064
Confirmed,4.544436472,1.8141,0.731,0.029367,13.9,879.3,4.458,0.937,0.919,9.668755595,0.760367
Confirmed,4.544436472,1.8141,0.731,0.029367,13.9,879.3,4.458,0.937,0.919,9.668755595,0.760367
Confirmed,4.544436472,1.8141,0.731,0.029367,13.9,879.3,4.458,0.937,0.919,9.668755595,0.760367
FP,0.768934934,1.216,0.989,0.048155,1.956,846.8,4.535,0.777,0.755,33.49906774,1.037155
Confirmed,5.8660127,3.985,0.539,0.012764,9.67,183,4.427,1.04,1.051,4.068522484,0.551764
Confirmed,23.9107056,4.996,0.398,0.015991,34.2,294,4.418,1.091,1.137,11.41552511,0.413991
FP,1.559090282,4.95211,0.375,0.453231,3.4964,226980,3.856,2.624,1.8,44,0.828231
FP,1.47623061,2.032,0.375,0.005825,5.22,39.1,4.409,1.112,1.157,12.84185493,0.380825
FP,5.746017234,3.6347,1.008,0.279646,9.58,29236,4.429,0.96,0.904,11.4481409,1.287646
Confirmed,0.984941669,1.9724,0.045,0.008209,3.887,81.4,4.046,1.662,1.121,10.24590164,0.053209
FP,6.38315744,1.7075,0.029,0.030114,29.41,1112.6,4.623,0.714,0.786,28.20750347,0.059114
Confirmed,39.818832,10.757,0.6,0.013418,23.1,199.1,4.073,1.524,1.003,0.7067137809,0.613418
Confirmed,16.38489988,3.0249,0.001,0.029758,42.62,1127.1,4.661,0.615,0.633,59.2061742,0.030758
Confirmed,16.38489988,3.0249,0.001,0.029758,42.62,1127.1,4.661,0.615,0.633,59.2061742,0.030758
Confirmed,16.38489988,3.0249,0.001,0.029758,42.62,1127.1,4.661,0.615,0.633,59.2061742,0.030758
FP,2.745121487,2.9845,0.861,0.132887,5.26,14608,4.648,0.658,0.73,38.05620609,0.993887
FP,1.81993557,2.43,0.768,0.01048,3.85,109.1,4.668,0.578,0.567,77.72479564,0.77848
Confirmed,177.668663,9.298,0.772,0.030353,99.5,901.4,4.615,0.701,0.74,36.17318436,0.802353
Confirmed,2.7073064,3.4378,0.007,0.007624,6.09,69.5,4.069,1.629,1.133,11.06870229,0.014624
Confirmed,49.6075771,2.9575,0.764,0.025127,87.7,626.7,4.592,0.774,0.858,17.45945946,0.789127
Confirmed,2.41660149,1.9699,0.035,0.008255,9.461,83.6,4.444,1.026,1.069,5.757575758,0.043255
FP,397.72733,11.683,0.013,0.01394,263.7,232.8,4.485,0.973,1.055,4.454148472,0.02694
FP,3.47021401,2.289,0.076,0.029549,11.91,1105.2,4.555,0.744,0.726,38.79750425,0.105549
FP,213.6103207,10.7643,0.977,0.499257,172.4,110990,4.554,0.845,0.933,8.020698577,1.476257
FP,0.612888148,2.822,0.534,0.006237,1.596,43.1,4.276,1.368,1.294,21.98019802,0.540237
Confirmed,5.69919592,2.3906,0.007,0.011409,18.429,159.4,4.493,0.932,0.986,2.216748768,0.018409
Confirmed,38.0970717,4.307,0.953,0.03645,27.6,913.3,4.867,0.398,0.426,136.5398846,0.98945
FP,15.54135882,2.44433,1.25,0.385945,29.12,10308,3.42,3.54,1.201,14.81481481,1.635945
FP,282.9656538,21.4259,0.426,0.683762,164.363,467860,4.494,0.959,1.045,3.628691983,1.109762
FP,29.7123181,70.3707,1.202,0.221351,1.409,385.4,3.984,1.921,1.299,22.40437158,1.423351
Confirmed,122.8799543,7.835,0.872,0.028739,65.4,717.7,4.51,0.861,0.875,15.17140773,0.900739
Confirmed,45.15535633,5.7845,0.063,0.072072,63.828,6208.7,4.486,0.972,1.053,4.359197908,0.135072
Confirmed,45.15535633,5.7845,0.063,0.072072,63.828,6208.7,4.486,0.972,1.053,4.359197908,0.135072
Confirmed,45.15535633,5.7845,0.063,0.072072,63.828,6208.7,4.486,0.972,1.053,4.359197908,0.135072
FP,0.614083885,0.9817,0.106,0.01832,4.877,389.5,4.352,1.276,1.334,24.45482866,0.12432
FP,0.520227316,1.7939,1.052,0.461655,2.55,68633,4.438,1,1,0.8,1.513655
FP,0.520222869,1.2216,0.562,0.015613,2.852,269.5,4.527,0.889,0.97,3.837798697,0.577613
Confirmed,37.8154157,4.662,0.533,0.015706,53.6,286.4,4.624,0.705,0.79,27.53880266,0.548706
Confirmed,37.8154157,4.662,0.533,0.015706,53.6,286.4,4.624,0.705,0.79,27.53880266,0.548706
FP,276.3236015,9.8964,0.706,0.008829,153.628388,81.3,4.257,1.26,1.046,3.632887189,0.714829
FP,12.8177012,3.465,0.0006,0.00801,28.5,75.6,4.151,1.385,0.99,1.608579088,0.00861
Confirmed,28.86236571,5.4033,0.778,0.021303,27,449.2,4.326,1.088,0.915,10.14084507,0.799303
Confirmed,4.437962934,4.69813,0.069,0.116814,8.0702,16388,4.175,1.415,1.093,7.772020725,0.185814
FP,36.3192885,2.601,0.571,0.018796,90,400.2,2.706,12.39,2.844,0,0.589796
Confirmed,7.81285862,4.098,0.03,0.009941,14.714,117.3,4.136,1.543,1.187,15.17027864,0.039941
Confirmed,7.81285862,4.098,0.03,0.009941,14.714,117.3,4.136,1.543,1.187,15.17027864,0.039941
Confirmed,11.6044881,3.409,0.118,0.014751,26.22,267.6,4.275,1.166,0.934,7.979626486,0.132751
Confirmed,6.11784972,3.458,0.391,0.007241,12.57,60.5,4.247,1.333,1.143,12.00828157,0.398241
FP,2.274628199,4.52648,0.986,0.490353,4.451,103970,3.914,1.947,1.134,11.03896104,1.476353
Confirmed,3.728732147,2.683,0.558,0.068178,9.7,5226.5,4.577,0.809,0.907,11.09165207,0.626178
FP,37.32030954,6.9616,1.282,0.360084,18.61,4325,4.505,0.94,1.032,2.334943639,1.642084
FP,9.762550001,4.87531,1.006,0.323684,13.2,41580,4.055,1.95,1.571,35.8490566,1.329684
FP,1.901655058,4.6545,1.032,0.483068,3.536,87321,4.102,1.704,1.343,24.72324723,1.515068
FP,12.7319385,4.4157,1.278,0.409477,13.17,11449,4.221,1.568,1.491,32.55813953,1.687477
Confirmed,4.302139338,2.0289,0.652,0.026296,12.86,747.2,4.479,0.857,0.807,24.88299532,0.678296
Confirmed,4.302139338,2.0289,0.652,0.026296,12.86,747.2,4.479,0.857,0.807,24.88299532,0.678296
Confirmed,12.94123564,4.636,0.028,0.016629,21.678,328.8,4.497,0.938,1.01,0.2450980392,0.044629
FP,0.532087933,3.45028,0.279,0.685266,2.23204,510370,4.438,1,1,0.8,0.964266
FP,5.889372452,4.94674,0.403,0.224521,10.546,56841,3.993,2.071,1.537,34.68208092,0.627521
Confirmed,2.243380573,1.1196,0.915,0.032248,7.38,821.7,4.698,0.564,0.578,74.3327126,0.947248
Confirmed,3.69298623,1.7744,0.775,0.027871,10.77,763.3,4.682,0.572,0.575,75.26041667,0.802871
Confirmed,3.69298623,1.7744,0.775,0.027871,10.77,763.3,4.682,0.572,0.575,75.26041667,0.802871
Confirmed,3.213668926,3.98235,0.021,0.02447,6.3422,727.8,4.101,1.545,1.097,8.080808081,0.04547
FP,504.88419,20.18,1.26,0.352124,93.7,5058,4.612,0.655,0.641,57.21174923,1.612124
FP,2.521265,2.69,0.463,0.005681,6.42,36.5,3.828,1.874,0.862,16.79389313,0.468681
FP,5.674353343,4.17722,1.167,0.441436,8.866,36484,4.303,1.071,0.841,19.7080292,1.608436
FP,1.780982447,3.4297,0.002,0.55359,6.229,357700,4.438,1,1,0.8,0.55559
FP,1.780984316,2.173,0.782,0.024527,4.24,590.9,4.545,0.87,0.968,4.081632653,0.806527
FP,3.05933906,1.7332,1.259,0.29539,4.31,1169.2,4.337,1.116,0.986,2.256699577,1.55439
Confirmed,82.303914,15.404,0.859,0.028716,23.1,737,4.13,1.425,0.997,0.8695652174,0.887716
FP,3.963787093,3.10316,0.95,0.218176,7.519,25015,4.373,1.18,1.202,16.2568306,1.168176
FP,227.6258,9.47,0.2351,0.010563,180.5,131,4.103,1.549,1.111,9.364548495,0.245663
FP,384.356448,3.872,0.848,0.027912,441,715.7,4.445,0.994,1.005,0.293255132,0.875912
FP,384.92275,9.98,0.288,0.012599,286,184.8,4.186,1.191,0.794,26.80851064,0.300599
FP,20.5452375,2.517,0.95,0.017424,22.7,218.5,4.206,1.264,0.937,7.543103448,0.967424
FP,1.75649346,3.429,0.242,0.004865,3.866,27.5,3.718,3.05,1.771,41.93548387,0.246865
FP,0.734426335,2.7415,0.971,0.472261,2.55,99056,4.471,0.997,1.072,6.007393715,1.443261
FP,0.734426409,1.569,0.039,0.008968,3.65,94.1,4.458,1.005,1.057,4.610951009,0.047968
FP,15.9750417,3.549,1.211,0.239459,9.11,643.5,3.52,3.456,1.443,31.42857143,1.450459
FP,67.451045,8.9387,1.01,0.153381,32.2,7062.8,3.726,2.191,0.93,9.090909091,1.163381
Confirmed,99.7468804,6.804,0.828,0.037015,69.9,1287,4.363,0.974,0.797,26.41946698,0.865015
Confirmed,0.837491225,1.796,0.022,0.012545,3.65398,190.4,4.347,1.044,0.884,14.02831403,0.034545
Confirmed,0.837491225,1.796,0.022,0.012545,3.65398,190.4,4.347,1.044,0.884,14.02831403,0.034545
Confirmed,5.65178922,3.0933,0.906,0.012704,6.39,134.1,4.218,1.463,1.29,21.84466019,0.918704
FP,37.9102139,3.11152,0.963,0.481581,104.85,103470,4.686,0.56,0.556,81.2381554,1.444581
FP,185.9526325,3.5964,1.264,0.401043,238,11107,4.33,1.164,1.057,4.626865672,1.665043
FP,10.40599802,6.5036,0.324,0.111248,13.012,14489,4.393,0.924,0.77,30.84016393,0.435248
FP,8.870415578,1.2864,1.206,0.238656,14.94,873.1,4.027,1.514,0.888,13.28125,1.444656
FP,359.102042,16.949,1.201,0.237663,48.2,1102.9,4.41,1.108,1.151,12.41134752,1.438663
FP,3.74788208,4.183,0.09,0.011137,6.92,153.4,4.593,0.777,0.871,15.67043619,0.101137
FP,3.74788322,3.45,0.544,0.014631,7.15,242.6,4.569,0.826,0.926,8.825319537,0.558631
FP,3.74785358,3.713,0.468,0.009218,6.93,98.2,4.537,0.886,0.986,2.186177715,0.477218
FP,3.74784374,3.658,0.093,0.009894,7.89,116.5,4.471,0.996,1.07,5.817174515,0.102894
FP,3.74786694,3.632,0.49,0.008421,6.98,80.9,4.498,0.971,1.083,6.931530008,0.498421
FP,3.74782314,5.133,1.202,0.222587,1.74,423.4,4.454,1.053,1.15,12.3857868,1.424587
FP,3.74781242,5.241,1.258,0.348356,2.95,5367,4.438,1,1,0.8,1.606356
FP,3.74785307,3.444,0.217,0.010754,8.23,145.9,3.001,7.7,2.167,60,0.227754
FP,3.747835042,5.28519,0.547,0.423361,7.1798,188920,3.769,3.065,2.017,50,0.970361
FP,3.74779583,3.157,0.39,0.008772,8.46,88.5,4.409,1.111,1.154,12.70783848,0.398772
FP,3.747838198,5.0642,1.121,0.151387,1.868,616,4.569,0.826,0.926,8.825319537,1.272387
Confirmed,2.337437946,1.9982,0.28,0.027998,8.86,971.2,4.595,0.765,0.85,18.53607162,0.307998
FP,0.94754848,1.7347,11.1936,10.292369,12.83,11348,5.087,0.2,0.178,466.094382,21.485969
FP,38.35312,2.9,0.017,0.050769,106.2,3090,4.449,1.004,1.033,2.448579824,0.067769
FP,114.661733,2.784,0.863,0.017694,169.8,281.8,4.562,0.712,0.674,49.54472416,0.880694
FP,1.75643185,2.397,0.115,0.006544,5.63,51.6,4.57,0.812,0.902,11.69139466,0.121544
FP,3.51295674,3.06,0.499,0.008609,7.72,83.1,4.326,1.17,1.053,4.261796043,0.507609
FP,3.51289168,3.313,0.373,0.010499,7.64,131,4.395,0.981,0.871,15.60130011,0.383499
FP,1.756466865,4.7781,0.824,0.546314,3.8436,188220,4.077,1.465,0.935,7.744107744,1.370314
FP,1.75647084,2.538,0.023,0.007608,5.358,69.5,4.561,0.833,0.925,8.9375,0.030608
Confirmed,11.59822233,2.5237,0.679,0.051287,28.2,2804.5,4.79,0.473,0.503,100.3366295,0.730287
Confirmed,2.757977384,2.1489,0.875,0.015478,5.13,211,4.435,1,0.994,1.408450704,0.890478
FP,33.15947581,9.01353,0.768,0.563821,38.3018,222170,4.001,2.379,2.069,51.2987013,1.331821
FP,64.71316809,5.69869,0.573,0.583206,128.03,312970,4.44,0.974,0.952,5.922330097,1.156206
Confirmed,12.98494603,3.4497,0.046,0.01467,29.15,257.2,4.384,1.025,0.93,8.333333333,0.06067
FP,9.04189129,2.789,0.967,0.035901,9.25,783.4,4.572,0.826,0.927,8.693009119,1.002901
FP,46.14869106,19.092,0.002,0.540476,28.46,349630,3.908,1.935,1.105,9.150326797,0.542476
Confirmed,6.575315881,4.3084,0.39,0.049152,11.37,2793.3,4.415,0.989,0.927,8.768267223,0.439152
Confirmed,8.83929462,1.719,0.924,0.020396,17,316.2,4.491,0.87,0.855,17.87365177,0.944396
Confirmed,3.00912491,2.228,0.009,0.012546,10.461,191.4,4.541,0.893,1.01,0.2115655853,0.021546
FP,0.643468999,1.1108,0.266,0.009608,4.355,108,4.452,0.843,0.732,37.64320786,0.275608
FP,60.2976774,14.2561,0.596,0.595809,47.841,315890,4.434,0.977,0.946,6.607495069,1.191809
FP,313.19875,8.603,0.36,0.024491,267,721,4.618,0.73,0.816,23.45090562,0.384491
FP,1.941635737,2.46683,1.071,0.470993,6.183,69814,4.381,1.161,1.183,14.81481481,1.541993
FP,134.370692,8.73,0.174,0.019016,118.1,432.6,4.505,0.94,1.032,2.334943639,0.193016
Confirmed,15.1622287,7.332,0.959,0.025685,5.84,479.8,4.409,1.112,1.157,12.84185493,0.984685
Confirmed,15.1622287,7.332,0.959,0.025685,5.84,479.8,4.409,1.112,1.157,12.84185493,0.984685
Confirmed,15.1622287,7.332,0.959,0.025685,5.84,479.8,4.409,1.112,1.157,12.84185493,0.984685
FP,15.1622287,7.332,0.959,0.025685,5.84,479.8,4.409,1.112,1.157,12.84185493,0.984685
FP,0.539445498,2.2821,1.214,0.43179,1.886,25302,4.174,1.456,1.156,13.06666667,1.64579
FP,1.036592635,2.40749,0.898,0.484781,4.051,124500,2.737,8.747,1.522,0,1.382781
FP,1.036592136,2.296,1.25,0.306758,1.825,2118.2,2.737,8.747,1.522,0,1.556758
FP,0.638437699,0.3028,0.904,0.027548,7.91,286.8,4.571,0.824,0.922,9.283980583,0.931548
FP,2.19068738,4.41,0.594,0.00777,3.18,66.3,3.973,1.975,1.337,24.71264368,0.60177
FP,20.7106853,42.737,1.252,0.283951,1.655,1003,3.738,2.888,1.664,39.13043478,1.535951
FP,1.09173174,1.9719,0.334,0.012475,4.094,186.9,4.587,0.788,0.884,13.94576646,0.346475
FP,0.531106622,3.0293,0.94,0.090648,1.2442,5133.6,4.539,0.762,0.732,37.6662636,1.030648
Confirmed,24.66919273,7.03515,0.073,0.076351,28.773,7382.3,2.936,9.327,2.736,66.66666667,0.149351
FP,1.759208679,4.60837,0.548,0.629529,4.5972,362330,4.453,0.961,0.956,5.385329619,1.177529
FP,2.52123022,4.739,1.158,0.17051,1.355,145.9,4.745,0.52,0.548,83.88503977,1.32851
FP,2.521245368,4.24027,0.231,0.606844,7.2854,418380,4.486,0.854,0.816,23.51145038,0.837844
FP,2.52122764,2.249,0.298,0.010318,8.29,127.3,4.575,0.81,0.907,11.07205624,0.308318
FP,2.5212708,2.706,0.3286,0.011675,6.84,163.3,4.674,0.637,0.697,44.53096033,0.340275
FP,10.81315417,1.275,0.804,0.009134,39.5,80.3,4.24,1.46,1.351,25.34562212,0.813134
Confirmed,14.8877665,4.981,0.795,0.016055,14.47,252.5,4.344,1.116,1.001,0.6944444444,0.811055
FP,47.4314857,4.511,0.014,0.011733,81.3,172.8,3.12,6.891,2.282,57.14285714,0.025733
FP,2.723858181,1.4313,0.913,0.089031,8.67,5497,4.57,0.733,0.728,38.39913467,1.002031
FP,2.581595167,4.9153,0.124,0.379057,5.57,171130,4.407,0.989,0.912,10.49840933,0.503057
FP,2.97607935,4.606,0.7955,0.0116,3.21,130.4,4.534,0.865,0.932,8.125,0.8071
FP,14.395425,5.12,0.398,0.009961,19.96,115.4,4.586,0.782,0.872,15.5787164,0.407961
FP,8.202869679,7.29811,0.561,0.615641,13.0525,345940,4.059,1.643,1.129,10.98039216,1.176641
Confirmed,9.75374033,2.348,0.295,0.019066,30.96,430.8,4.528,0.899,0.996,1.167031364,0.314066
FP,22.84524104,5.3007,0.617,0.205707,34.1103,45676,4.187,1.351,1.024,1.445783133,0.822707
Confirmed,3.24325988,3.03318,0.117,0.116687,9.095,16451,4.438,1.013,1.027,1.923076923,0.233687
Confirmed,21.3588236,5.823,0.092,0.023225,28.56,640.1,4.472,0.992,1.063,5.23415978,0.115225
Confirmed,7.275040844,7.5377,0.547,0.051358,6.66,3001,4.556,0.867,0.986,2.181097158,0.598358
FP,241.0707458,9.88863,0.418,0.252353,219.83,70292,3.883,2.777,2.148,53,0.670353
Confirmed,15.9314412,2.435,0.604,0.022469,41.2,556.7,4.616,0.721,0.786,28.18311874,0.626469
FP,0.739404894,1.753,0.077,0.013845,3.31,246.8,4.635,0.624,0.614,64.10763751,0.090845
FP,6.0962602,10.4,0.787,0.005551,2.93,30.4,4.466,1.03,1.132,11.003861,0.792551
FP,3.442714533,3.36034,1.142,0.500122,7.717,60039,4.501,0.861,0.858,17.48511905,1.642122
FP,4.627775175,3.4079,1.248,0.34182,5.26,5675.1,4.541,0.874,0.968,4.068965517,1.58982
FP,0.623441939,1.4053,1.027,0.044292,1.216,128.1,3.639,2.871,1.309,21.81818182,1.071292
FP,0.623441636,1.46001,1.2127,0.408688,2.667,19340,4.612,0.654,0.638,57.91319597,1.621388
Confirmed,3.568099612,3.2131,0.531,0.00935,7.32,98.4,4.232,1.334,1.107,9.012875536,0.54035
FP,28.7850347,2.102,0.2978,0.009443,100.9,102.9,3.824,2.42,1.428,29.7029703,0.307243
Confirmed,12.27057043,3.002,0.026,0.015746,31.7,295.5,4.486,0.969,1.048,3.90625,0.041746
Confirmed,13.2274753,6.356,0.803,0.015374,9.91,229.8,4.405,1.155,1.237,18.55541719,0.818374
Confirmed,1.54320541,2.5779,0.217,0.008754,4.546,91.2,4.2,1.282,0.95,5.986696231,0.225754
Confirmed,5.53533152,2.793,0.051,0.014566,15.353,260.6,4.331,1.1,0.946,6.4697609,0.065566
Confirmed,5.53533152,2.793,0.051,0.014566,15.353,260.6,4.331,1.1,0.946,6.4697609,0.065566
Confirmed,20.68420772,6.4415,0.488,0.027515,22.19,858.5,4.433,1.092,1.18,14.56953642,0.515515
Confirmed,20.68420772,6.4415,0.488,0.027515,22.19,858.5,4.433,1.092,1.18,14.56953642,0.515515
FP,15.05028313,1.848,0.3125,0.022798,60.6,615.2,4.49,0.989,1.102,8.516242318,0.335298
Confirmed,17.20522898,3.6688,0.012,0.02954,36.887,1080.6,4.643,0.689,0.766,31.55422716,0.04154
FP,1.876406096,1.531,0.302,0.018916,9.13,433.8,4.6,0.759,0.843,19.55394191,0.320916
FP,2.929299629,7.102,1.025,0.473198,3.541,83918,4.438,1,1,0.8,1.498198
FP,2.92928244,6.794,1.14,0.156318,1.312,268.6,3.831,2.251,1.253,20,1.296318
Confirmed,19.27153892,2.7594,0.031,0.031585,55.02,1219.8,4.702,0.56,0.576,74.93902439,0.062585
Confirmed,19.27153892,2.7594,0.031,0.031585,55.02,1219.8,4.702,0.56,0.576,74.93902439,0.062585
Confirmed,49.2768448,3.787,0.022,0.030272,102.4,1132.9,4.713,0.529,0.528,90.83263246,0.052272
Confirmed,10.34973276,4.4859,0.905,0.011865,8.01,119,4.303,1.109,0.902,11.80030257,0.916865
Confirmed,10.34973276,4.4859,0.905,0.011865,8.01,119,4.303,1.109,0.902,11.80030257,0.916865
Confirmed,10.34973276,4.4859,0.905,0.011865,8.01,119,4.303,1.109,0.902,11.80030257,0.916865
Confirmed,10.34973276,4.4859,0.905,0.011865,8.01,119,4.303,1.109,0.902,11.80030257,0.916865
FP,231.157554,8.489,0.749,0.028907,146.7,845.6,2.78,11.839,3.083,50,0.777907
FP,0.589458602,0.8278,0.086,0.011524,5.514,158.4,4.517,0.776,0.722,39.54692557,0.097524
Confirmed,12.3935651,3.8896,0.883,0.032536,13.07,916.6,4.603,0.75,0.832,21.14604462,0.915536
FP,6.096030635,18.4531,0.642,1.384397,5.9844,901660,3.867,2.692,1.945,48,2.026397
FP,6.0959841,10.39,0.657,0.010253,3.53,112.7,4.43,0.885,0.767,31.34598013,0.667253
FP,31.95303877,8.0461,0.907,0.160651,21.9803,17703,3.693,2.734,1.346,25.75757576,1.067651
FP,5.9371708,4.954,0.4778,0.011641,8.19,157.1,4.426,0.923,0.829,21.5370019,0.489441
FP,5.93720557,4.882,0.976,0.0237,3.033,371.4,4.633,0.712,0.802,25.65256526,0.9997
FP,5.93717724,5.355,6.282,5.442474,13.66,25450,4.438,1,1,0.8,11.724474
FP,5.93725628,3.639,0.351,0.009854,11.82,115.6,4.494,0.799,0.727,38.59649123,0.360854
FP,5.93719982,3.95,0.748,0.013146,7.89,175.6,4.457,1.026,1.099,8.349705305,0.761146
FP,0.705455349,2.469,0.447,0.008025,2.092,74.9,4.614,0.736,0.824,22.25447508,0.455025
FP,0.70544824,2.9423,1.2,0.222063,1.281,462.4,4.564,0.826,0.917,9.895513215,1.422063
FP,0.70544189,1.772,0.328,0.010659,2.979,133.5,4.529,0.897,0.992,1.601164483,0.338659
FP,0.865959015,1.9058,3.068,2.821403,8.58,291270,4.788,0.469,0.492,104.822814,5.889403
FP,1.112207126,1.35,0.402,0.0069,5.85,54.7,4.486,0.972,1.053,4.359197908,0.4089
Confirmed,3.689920099,2.6557,0.151,0.018878,10.71,426.7,4.518,0.917,1.01,0.2290076336,0.169878
FP,0.495434094,1.2496,0.009,0.015358,3.132,287.9,4.471,0.936,0.945,6.684027778,0.024358
Confirmed,4.3394569,2.3652,0.821,0.019041,8.5,337.4,4.366,1.013,0.869,15.90909091,0.840041
Confirmed,25.30291816,4.4903,0.04,0.040771,44.775,2105.7,4.457,0.888,0.822,22.57240204,0.080771
FP,272.5428809,3.0246,0.287,0.025994,678.106789,807.2,4.563,0.828,0.92,9.500308452,0.312994
Confirmed,8.00504749,3.32,0.054,0.012616,18.64,187.5,4.411,1.101,1.141,11.69590643,0.066616
Confirmed,8.00504749,3.32,0.054,0.012616,18.64,187.5,4.411,1.101,1.141,11.69590643,0.066616
Confirmed,17.2922631,7.042,0.865,0.015049,10.01,203.1,4.261,1.299,1.122,10.15625,0.880049
FP,495.06538,21.09,0.341,0.018892,172.2,417,4.486,0.969,1.048,3.90625,0.359892
